hRange, Ratio, Pr(Ratio)<=
30.0,2.4285714285714284,0.5092592592592591
30.0,2.4444444444444446,0.5185185185185184
30.0,2.4642857142857144,0.5462962962962962
30.0,2.5,0.5555555555555555
30.0,2.5185185185185186,0.5648148148148148
30.0,2.5925925925925926,0.5740740740740741
30.0,2.607142857142857,0.5833333333333334
30.0,2.6296296296296298,0.5925925925925927
30.0,2.642857142857143,0.601851851851852
30.0,2.6785714285714284,0.6111111111111113
30.0,2.7037037037037037,0.6203703703703706
30.0,2.740740740740741,0.6388888888888891
30.0,2.769230769230769,0.6481481481481484
30.0,2.7857142857142856,0.6944444444444446
30.0,2.8076923076923075,0.7129629629629631
30.0,2.814814814814815,0.7222222222222224
30.0,2.8461538461538463,0.7314814814814817
30.0,2.8518518518518516,0.7500000000000002
30.0,2.888888888888889,0.7592592592592595
30.0,2.9285714285714284,0.7685185185185188
30.0,2.9615384615384617,0.7777777777777781
30.0,3.0384615384615383,0.7870370370370374
30.0,3.1538461538461537,0.7962962962962967
30.0,3.2857142857142856,0.805555555555556
30.0,3.392857142857143,0.8148148148148153
30.0,3.4642857142857144,0.8240740740740746
30.0,3.5555555555555554,0.8425925925925931
30.0,3.576923076923077,0.8518518518518524
30.0,3.6923076923076925,0.8611111111111117
30.0,3.7777777777777777,0.870370370370371
30.0,3.962962962962963,0.8796296296296303
30.0,4.0,0.8888888888888896
30.0,4.214285714285714,0.8981481481481489
30.0,4.222222222222222,0.9074074074074082
30.0,4.461538461538462,0.9166666666666675
30.0,4.769230769230769,0.9259259259259268
30.0,4.923076923076923,0.9351851851851861
30.0,5.0,0.9444444444444454
30.0,5.142857142857143,0.9537037037037047
30.0,5.153846153846154,0.962962962962964
30.0,5.185185185185185,0.9722222222222233
30.0,5.222222222222222,0.9814814814814826
30.0,5.230769230769231,0.9907407407407419
30.0,5.392857142857143,1.0
32.0,1.2333333333333334,0.013888888888888888
32.0,1.2758620689655173,0.027777777777777776
32.0,1.3103448275862069,0.041666666666666664
32.0,1.3333333333333333,0.05555555555555555
32.0,1.4,0.06944444444444445
32.0,1.4137931034482758,0.1388888888888889
32.0,1.4333333333333333,0.1527777777777778
32.0,1.4482758620689655,0.16666666666666669
32.0,1.4666666666666666,0.18055555555555558
32.0,1.4827586206896552,0.20833333333333337
32.0,1.5172413793103448,0.22222222222222227
32.0,1.5666666666666667,0.23611111111111116
32.0,1.6,0.27777777777777785
32.0,1.6206896551724137,0.29166666666666674
32.0,1.6333333333333333,0.30555555555555564
32.0,1.7333333333333334,0.31944444444444453
32.0,1.7586206896551724,0.3333333333333334
32.0,1.7666666666666666,0.3472222222222223
32.0,1.896551724137931,0.3611111111111112
32.0,1.9310344827586208,0.3750000000000001
32.0,1.9655172413793103,0.388888888888889
32.0,2.0344827586206895,0.4027777777777779
32.0,2.103448275862069,0.4166666666666668
32.0,2.1666666666666665,0.4305555555555557
32.0,2.2413793103448274,0.4444444444444446
32.0,2.3333333333333335,0.4583333333333335
32.0,2.413793103448276,0.5000000000000001
32.0,2.5517241379310347,0.513888888888889
32.0,2.586206896551724,0.5277777777777778
32.0,2.6,0.5694444444444444
32.0,2.7241379310344827,0.611111111111111
32.0,2.7333333333333334,0.6249999999999999
32.0,3.0,0.6527777777777777
32.0,3.1,0.6666666666666665
32.0,3.103448275862069,0.6805555555555554
32.0,3.1666666666666665,0.6944444444444442
32.0,3.2333333333333334,0.708333333333333
32.0,3.2666666666666666,0.7361111111111108
32.0,3.3,0.7638888888888886
32.0,3.310344827586207,0.7777777777777775
32.0,3.3333333333333335,0.7916666666666663
32.0,3.3666666666666667,0.8055555555555551
32.0,3.466666666666667,0.819444444444444
32.0,3.7333333333333334,0.8333333333333328
32.0,3.7586206896551726,0.8472222222222217
32.0,3.7666666666666666,0.8611111111111105
32.0,3.896551724137931,0.8749999999999993
32.0,3.9,0.8888888888888882
32.0,3.9310344827586206,0.902777777777777
32.0,4.066666666666666,0.9166666666666659
32.0,4.266666666666667,0.9305555555555547
32.0,4.3,0.9444444444444435
32.0,4.620689655172414,0.9583333333333324
32.0,4.8,0.9722222222222212
32.0,4.862068965517241,0.98611111111111
32.0,5.633333333333334,1.0
33.0,1.375,0.01694915254237288
33.0,1.40625,0.03389830508474576
33.0,1.4516129032258065,0.05084745762711865
33.0,1.46875,0.11864406779661017
33.0,1.5,0.15254237288135594
33.0,1.5161290322580645,0.16949152542372883
33.0,1.59375,0.18644067796610173
33.0,1.65625,0.20338983050847462
33.0,1.6875,0.2203389830508475
33.0,1.7096774193548387,0.2372881355932204
33.0,1.71875,0.25423728813559326
33.0,1.7741935483870968,0.27118644067796616
33.0,2.032258064516129,0.28813559322033905
33.0,2.129032258064516,0.30508474576271194
33.0,2.161290322580645,0.32203389830508483
33.0,2.21875,0.3559322033898306
33.0,2.225806451612903,0.3728813559322035
33.0,2.2580645161290325,0.3898305084745764
33.0,2.2903225806451615,0.4067796610169493
33.0,2.34375,0.4576271186440679
33.0,2.3870967741935485,0.5084745762711865
33.0,2.4375,0.5423728813559323
33.0,2.4516129032258065,0.5593220338983051
33.0,2.46875,0.6101694915254238
33.0,2.4838709677419355,0.6271186440677966
33.0,2.5,0.6440677966101694
33.0,2.5161290322580645,0.6610169491525423
33.0,2.5806451612903225,0.6779661016949151
33.0,2.625,0.694915254237288
33.0,2.6451612903225805,0.7118644067796608
33.0,2.65625,0.7288135593220336
33.0,2.6774193548387095,0.7627118644067794
33.0,2.75,0.7796610169491522
33.0,2.78125,0.7966101694915251
33.0,2.806451612903226,0.8135593220338979
33.0,2.838709677419355,0.8305084745762707
33.0,2.967741935483871,0.8474576271186436
33.0,3.0,0.8644067796610164
33.0,3.4375,0.8813559322033893
33.0,3.46875,0.8983050847457621
33.0,3.5161290322580645,0.9152542372881349
33.0,3.625,0.9322033898305078
33.0,3.7096774193548385,0.9491525423728806
33.0,3.875,0.9661016949152534
33.0,3.967741935483871,0.9830508474576263
33.0,4.0625,1.0
35.0,1.3333333333333333,0.023809523809523808
35.0,1.3636363636363635,0.047619047619047616
35.0,1.393939393939394,0.16666666666666666
35.0,1.4242424242424243,0.19047619047619047
35.0,1.4848484848484849,0.21428571428571427
35.0,1.5454545454545454,0.30952380952380953
35.0,1.5757575757575757,0.33333333333333337
35.0,1.6363636363636365,0.3571428571428572
35.0,1.6666666666666667,0.38095238095238104
35.0,1.696969696969697,0.4047619047619049
35.0,1.7878787878787878,0.4285714285714287
35.0,1.878787878787879,0.45238095238095255
35.0,1.9090909090909092,0.4761904761904764
35.0,2.121212121212121,0.5000000000000002
35.0,2.212121212121212,0.5238095238095241
35.0,2.242424242424242,0.5476190476190479
35.0,2.4242424242424243,0.5714285714285717
35.0,2.515151515151515,0.5952380952380956
35.0,2.5454545454545454,0.6190476190476194
35.0,2.5757575757575757,0.6428571428571432
35.0,2.606060606060606,0.6666666666666671
35.0,2.696969696969697,0.7142857142857146
35.0,3.090909090909091,0.7380952380952385
35.0,3.272727272727273,0.7619047619047623
35.0,3.393939393939394,0.80952380952381
35.0,3.4242424242424243,0.8333333333333338
35.0,3.4545454545454546,0.8571428571428577
35.0,3.5454545454545454,0.8809523809523815
35.0,3.606060606060606,0.9047619047619053
35.0,3.6666666666666665,0.952380952380953
35.0,3.757575757575758,0.9761904761904768
35.0,3.9696969696969697,1.0
36.0,1.3529411764705883,0.014705882352941176
36.0,1.3714285714285714,0.044117647058823525
36.0,1.3823529411764706,0.07352941176470587
36.0,1.411764705882353,0.11764705882352941
36.0,1.4411764705882353,0.1323529411764706
36.0,1.4857142857142858,0.14705882352941177
36.0,1.5142857142857142,0.16176470588235295
36.0,1.5294117647058822,0.1911764705882353
36.0,1.5588235294117647,0.2058823529411765
36.0,1.5714285714285714,0.22058823529411767
36.0,1.588235294117647,0.23529411764705885
36.0,1.6285714285714286,0.2647058823529412
36.0,1.6470588235294117,0.27941176470588236
36.0,1.6764705882352942,0.29411764705882354
36.0,1.7058823529411764,0.3088235294117647
36.0,1.7142857142857142,0.3235294117647059
36.0,1.7428571428571429,0.35294117647058826
36.0,1.8823529411764706,0.36764705882352944
36.0,2.142857142857143,0.3823529411764706
36.0,2.2857142857142856,0.3970588235294118
36.0,2.342857142857143,0.411764705882353
36.0,2.3529411764705883,0.42647058823529416
36.0,2.3823529411764706,0.44117647058823534
36.0,2.4285714285714284,0.4558823529411765
36.0,2.4857142857142858,0.4705882352941177
36.0,2.5142857142857142,0.4852941176470589
36.0,2.5294117647058822,0.5294117647058824
36.0,2.5428571428571427,0.5441176470588235
36.0,2.5588235294117645,0.5588235294117646
36.0,2.588235294117647,0.588235294117647
36.0,2.6,0.6176470588235293
36.0,2.6285714285714286,0.6323529411764705
36.0,2.735294117647059,0.6470588235294116
36.0,2.7714285714285714,0.6617647058823527
36.0,2.9714285714285715,0.6764705882352938
36.0,3.0,0.691176470588235
36.0,3.142857142857143,0.7058823529411761
36.0,3.176470588235294,0.7205882352941172
36.0,3.257142857142857,0.7352941176470583
36.0,3.2857142857142856,0.7499999999999994
36.0,3.2941176470588234,0.7794117647058818
36.0,3.323529411764706,0.7941176470588229
36.0,3.3529411764705883,0.808823529411764
36.0,3.411764705882353,0.8235294117647052
36.0,3.4411764705882355,0.8382352941176463
36.0,3.588235294117647,0.8676470588235287
36.0,3.6470588235294117,0.897058823529411
36.0,3.764705882352941,0.9117647058823521
36.0,4.0285714285714285,0.9264705882352933
36.0,4.147058823529412,0.9411764705882344
36.0,4.514285714285714,0.9558823529411755
36.0,4.542857142857143,0.9705882352941166
36.0,4.571428571428571,0.9852941176470578
36.0,5.228571428571429,1.0
47.0,1.5,0.0625
47.0,1.5555555555555556,0.09375
47.0,1.5833333333333333,0.125
47.0,1.6111111111111112,0.1875
47.0,1.6666666666666667,0.21875
47.0,1.7222222222222223,0.28125
47.0,1.8055555555555556,0.3125
47.0,2.25,0.34375
47.0,2.4166666666666665,0.375
47.0,2.4444444444444446,0.4375
47.0,2.4722222222222223,0.5
47.0,2.5555555555555554,0.53125
47.0,2.7222222222222223,0.59375
47.0,2.8055555555555554,0.625
47.0,2.8333333333333335,0.65625
47.0,2.888888888888889,0.6875
47.0,2.9166666666666665,0.71875
47.0,3.0555555555555554,0.75
47.0,3.0833333333333335,0.8125
47.0,3.138888888888889,0.84375
47.0,3.2222222222222223,0.875
47.0,3.3333333333333335,0.90625
47.0,3.388888888888889,0.9375
47.0,3.4444444444444446,0.96875
47.0,3.6944444444444446,1.0
54.0,1.2727272727272727,0.004048582995951417
54.0,1.2790697674418605,0.008097165991902834
54.0,1.2857142857142858,0.012145748987854251
54.0,1.2894736842105263,0.016194331983805668
54.0,1.3076923076923077,0.020242914979757085
54.0,1.3157894736842106,0.024291497975708502
54.0,1.3243243243243243,0.02834008097165992
54.0,1.325,0.032388663967611336
54.0,1.391304347826087,0.03643724696356275
54.0,1.4,0.040485829959514164
54.0,1.4042553191489362,0.04453441295546558
54.0,1.4054054054054055,0.04858299595141699
54.0,1.4090909090909092,0.052631578947368404
54.0,1.4102564102564104,0.05668016194331982
54.0,1.4130434782608696,0.06072874493927123
54.0,1.4186046511627908,0.06477732793522264
54.0,1.4210526315789473,0.07287449392712547
54.0,1.4222222222222223,0.07692307692307689
54.0,1.4390243902439024,0.0809716599190283
54.0,1.441860465116279,0.08502024291497971
54.0,1.4473684210526316,0.08906882591093113
54.0,1.45,0.09311740890688254
54.0,1.4736842105263157,0.1052631578947368
54.0,1.4864864864864864,0.11336032388663964
54.0,1.5135135135135136,0.11740890688259105
54.0,1.5365853658536586,0.12145748987854246
54.0,1.5476190476190477,0.1295546558704453
54.0,1.55,0.13360323886639672
54.0,1.5526315789473684,0.13765182186234814
54.0,1.5609756097560976,0.14574898785425097
54.0,1.564102564102564,0.1497975708502024
54.0,1.575,0.15789473684210523
54.0,1.5897435897435896,0.16194331983805665
54.0,1.5945945945945945,0.16599190283400808
54.0,1.605263157894737,0.1700404858299595
54.0,1.627906976744186,0.17408906882591094
54.0,1.6904761904761905,0.17813765182186236
54.0,1.7027027027027026,0.1821862348178138
54.0,1.7073170731707317,0.19028340080971662
54.0,1.744186046511628,0.19433198380566805
54.0,1.7619047619047619,0.19838056680161947
54.0,1.7857142857142858,0.2024291497975709
54.0,1.794871794871795,0.20647773279352233
54.0,1.7954545454545454,0.21052631578947376
54.0,1.8181818181818181,0.21457489878542518
54.0,1.880952380952381,0.2186234817813766
54.0,1.9189189189189189,0.22267206477732804
54.0,1.9473684210526316,0.22672064777327947
54.0,1.9545454545454546,0.2348178137651823
54.0,1.9743589743589745,0.23886639676113372
54.0,2.0638297872340425,0.24291497975708515
54.0,2.088888888888889,0.24696356275303658
54.0,2.106382978723404,0.251012145748988
54.0,2.119047619047619,0.2550607287449394
54.0,2.1333333333333333,0.2591093117408908
54.0,2.13953488372093,0.26720647773279366
54.0,2.148936170212766,0.27125506072874506
54.0,2.15,0.27530364372469646
54.0,2.152173913043478,0.27935222672064786
54.0,2.1555555555555554,0.28340080971659926
54.0,2.159090909090909,0.28744939271255066
54.0,2.1627906976744184,0.2955465587044535
54.0,2.1707317073170733,0.2995951417004049
54.0,2.1794871794871793,0.30769230769230776
54.0,2.1818181818181817,0.3157894736842106
54.0,2.186046511627907,0.319838056680162
54.0,2.189189189189189,0.3238866396761134
54.0,2.2,0.3279352226720648
54.0,2.2093023255813953,0.3400809716599191
54.0,2.210526315789474,0.3441295546558705
54.0,2.2127659574468086,0.35222672064777333
54.0,2.227272727272727,0.35627530364372473
54.0,2.234042553191489,0.3603238866396761
54.0,2.238095238095238,0.368421052631579
54.0,2.2439024390243905,0.3724696356275304
54.0,2.2444444444444445,0.3765182186234818
54.0,2.25,0.3805668016194332
54.0,2.260869565217391,0.3846153846153846
54.0,2.275,0.388663967611336
54.0,2.282051282051282,0.3927125506072874
54.0,2.282608695652174,0.3967611336032388
54.0,2.2857142857142856,0.4008097165991902
54.0,2.2888888888888888,0.4048582995951416
54.0,2.289473684210526,0.408906882591093
54.0,2.292682926829268,0.4129554655870444
54.0,2.2972972972972974,0.4170040485829958
54.0,2.297872340425532,0.42510121457489863
54.0,2.3,0.4331983805668015
54.0,2.3076923076923075,0.4372469635627529
54.0,2.3095238095238093,0.4412955465587043
54.0,2.3157894736842106,0.4453441295546557
54.0,2.317073170731707,0.4493927125506071
54.0,2.3181818181818183,0.4534412955465585
54.0,2.325,0.46153846153846134
54.0,2.3255813953488373,0.46558704453441274
54.0,2.3260869565217392,0.46963562753036414
54.0,2.3333333333333335,0.477732793522267
54.0,2.347826086956522,0.49392712550607265
54.0,2.3658536585365852,0.49797570850202405
54.0,2.3684210526315788,0.5020242914979755
54.0,2.3777777777777778,0.5101214574898782
54.0,2.3783783783783785,0.5141700404858297
54.0,2.3902439024390243,0.5182186234817812
54.0,2.3947368421052633,0.526315789473684
54.0,2.4054054054054053,0.5303643724696354
54.0,2.409090909090909,0.5344129554655869
54.0,2.422222222222222,0.5384615384615383
54.0,2.4318181818181817,0.5425101214574898
54.0,2.4324324324324325,0.5506072874493926
54.0,2.4390243902439024,0.554655870445344
54.0,2.441860465116279,0.5627530364372468
54.0,2.4473684210526314,0.5708502024291496
54.0,2.4545454545454546,0.5748987854251011
54.0,2.4615384615384617,0.5789473684210525
54.0,2.4634146341463414,0.582995951417004
54.0,2.4680851063829787,0.5870445344129555
54.0,2.475,0.5910931174089069
54.0,2.4871794871794872,0.5991902834008097
54.0,2.5,0.6153846153846154
54.0,2.5128205128205128,0.6234817813765182
54.0,2.5135135135135136,0.6275303643724697
54.0,2.525,0.6315789473684211
54.0,2.526315789473684,0.6356275303643726
54.0,2.533333333333333,0.639676113360324
54.0,2.5348837209302326,0.6437246963562755
54.0,2.5365853658536586,0.647773279352227
54.0,2.5405405405405403,0.6518218623481784
54.0,2.55,0.6558704453441299
54.0,2.575,0.6639676113360327
54.0,2.5853658536585367,0.6680161943319841
54.0,2.5945945945945947,0.6720647773279356
54.0,2.595744680851064,0.676113360323887
54.0,2.6153846153846154,0.6801619433198385
54.0,2.6222222222222222,0.6842105263157899
54.0,2.6444444444444444,0.6882591093117414
54.0,2.6666666666666665,0.6923076923076928
54.0,2.6744186046511627,0.6963562753036443
54.0,2.6808510638297873,0.7004048582995958
54.0,2.723404255319149,0.7044534412955472
54.0,2.7837837837837838,0.7085020242914987
54.0,2.7954545454545454,0.7125506072874501
54.0,2.8085106382978724,0.7165991902834016
54.0,2.8181818181818183,0.720647773279353
54.0,2.8372093023255816,0.7246963562753045
54.0,2.847826086956522,0.7287449392712559
54.0,2.85,0.7327935222672074
54.0,2.8536585365853657,0.7368421052631589
54.0,2.880952380952381,0.7408906882591103
54.0,2.893617021276596,0.7449392712550618
54.0,2.8974358974358974,0.7489878542510132
54.0,2.9047619047619047,0.757085020242916
54.0,2.918918918918919,0.7611336032388675
54.0,2.9565217391304346,0.7651821862348189
54.0,2.973684210526316,0.7692307692307704
54.0,3.0,0.7813765182186246
54.0,3.022222222222222,0.7854251012145761
54.0,3.0232558139534884,0.7935222672064789
54.0,3.0256410256410255,0.7975708502024303
54.0,3.026315789473684,0.8016194331983818
54.0,3.027027027027027,0.8056680161943333
54.0,3.0476190476190474,0.8097165991902847
54.0,3.073170731707317,0.8137651821862362
54.0,3.119047619047619,0.8178137651821876
54.0,3.128205128205128,0.8218623481781391
54.0,3.13953488372093,0.8259109311740905
54.0,3.1555555555555554,0.829959514170042
54.0,3.159090909090909,0.8340080971659934
54.0,3.1621621621621623,0.8380566801619449
54.0,3.1707317073170733,0.8421052631578964
54.0,3.1904761904761907,0.8461538461538478
54.0,3.2051282051282053,0.8502024291497993
54.0,3.210526315789474,0.8542510121457507
54.0,3.225,0.8582995951417022
54.0,3.2432432432432434,0.8623481781376536
54.0,3.260869565217391,0.8704453441295564
54.0,3.2972972972972974,0.8744939271255079
54.0,3.297872340425532,0.8785425101214593
54.0,3.3,0.8825910931174108
54.0,3.302325581395349,0.8866396761133623
54.0,3.311111111111111,0.8906882591093137
54.0,3.3191489361702127,0.8947368421052652
54.0,3.340909090909091,0.8987854251012166
54.0,3.3658536585365852,0.9028340080971681
54.0,3.3846153846153846,0.9068825910931195
54.0,3.441860465116279,0.910931174089071
54.0,3.4545454545454546,0.9149797570850224
54.0,3.4761904761904763,0.9190283400809739
54.0,3.5,0.9271255060728767
54.0,3.5365853658536586,0.9311740890688281
54.0,3.5714285714285716,0.9352226720647796
54.0,3.5853658536585367,0.9392712550607311
54.0,3.6,0.9433198380566825
54.0,3.641025641025641,0.947368421052634
54.0,3.65,0.9514170040485854
54.0,3.658536585365854,0.9554655870445369
54.0,3.675675675675676,0.9595141700404883
54.0,3.727272727272727,0.9635627530364398
54.0,3.72972972972973,0.9676113360323912
54.0,3.736842105263158,0.9716599190283427
54.0,3.813953488372093,0.9757085020242942
54.0,3.891304347826087,0.9797570850202456
54.0,3.923076923076923,0.9838056680161971
54.0,3.9361702127659575,0.9878542510121485
54.0,4.17948717948718,0.9919028340081
54.0,4.351351351351352,0.9959514170040514
54.0,4.717948717948718,1.0
1.7976931348623157E308,1.3396226415094339,0.010752688172043012
1.7976931348623157E308,1.4285714285714286,0.021505376344086023
1.7976931348623157E308,1.5510204081632653,0.03225806451612903
1.7976931348623157E308,1.6458333333333333,0.043010752688172046
1.7976931348623157E308,1.8846153846153846,0.05376344086021506
1.7976931348623157E308,1.92,0.06451612903225808
1.7976931348623157E308,1.9444444444444444,0.07526881720430109
1.7976931348623157E308,1.9791666666666667,0.0860215053763441
1.7976931348623157E308,1.9811320754716981,0.09677419354838712
1.7976931348623157E308,2.019607843137255,0.10752688172043014
1.7976931348623157E308,2.020408163265306,0.11827956989247315
1.7976931348623157E308,2.037037037037037,0.12903225806451615
1.7976931348623157E308,2.0377358490566038,0.13978494623655915
1.7976931348623157E308,2.061224489795918,0.15053763440860216
1.7976931348623157E308,2.0625,0.16129032258064516
1.7976931348623157E308,2.076923076923077,0.17204301075268816
1.7976931348623157E308,2.0943396226415096,0.18279569892473116
1.7976931348623157E308,2.0961538461538463,0.19354838709677416
1.7976931348623157E308,2.1,0.2150537634408602
1.7976931348623157E308,2.111111111111111,0.2258064516129032
1.7976931348623157E308,2.1176470588235294,0.2365591397849462
1.7976931348623157E308,2.1458333333333335,0.2473118279569892
1.7976931348623157E308,2.173076923076923,0.2580645161290322
1.7976931348623157E308,2.176470588235294,0.2688172043010752
1.7976931348623157E308,2.235294117647059,0.2795698924731182
1.7976931348623157E308,2.25,0.3010752688172042
1.7976931348623157E308,2.269230769230769,0.3225806451612902
1.7976931348623157E308,2.2884615384615383,0.3333333333333332
1.7976931348623157E308,2.3,0.3440860215053762
1.7976931348623157E308,2.3076923076923075,0.3548387096774192
1.7976931348623157E308,2.3137254901960786,0.3763440860215052
1.7976931348623157E308,2.3333333333333335,0.3870967741935482
1.7976931348623157E308,2.34,0.41935483870967727
1.7976931348623157E308,2.3518518518518516,0.43010752688172027
1.7976931348623157E308,2.36734693877551,0.4623655913978493
1.7976931348623157E308,2.3958333333333335,0.4731182795698923
1.7976931348623157E308,2.4150943396226414,0.4838709677419353
1.7976931348623157E308,2.423076923076923,0.4946236559139783
1.7976931348623157E308,2.4375,0.5053763440860213
1.7976931348623157E308,2.450980392156863,0.5161290322580643
1.7976931348623157E308,2.4705882352941178,0.5268817204301073
1.7976931348623157E308,2.52,0.5376344086021503
1.7976931348623157E308,2.5714285714285716,0.5483870967741933
1.7976931348623157E308,2.6037735849056602,0.5698924731182793
1.7976931348623157E308,2.6226415094339623,0.5806451612903223
1.7976931348623157E308,2.63265306122449,0.5913978494623653
1.7976931348623157E308,2.6346153846153846,0.6021505376344083
1.7976931348623157E308,2.641509433962264,0.6129032258064513
1.7976931348623157E308,2.6458333333333335,0.6236559139784943
1.7976931348623157E308,2.6481481481481484,0.6344086021505373
1.7976931348623157E308,2.660377358490566,0.6451612903225803
1.7976931348623157E308,2.6666666666666665,0.6559139784946233
1.7976931348623157E308,2.685185185185185,0.6666666666666663
1.7976931348623157E308,2.7142857142857144,0.6774193548387093
1.7976931348623157E308,2.7755102040816326,0.6881720430107523
1.7976931348623157E308,2.803921568627451,0.6989247311827953
1.7976931348623157E308,2.8076923076923075,0.7096774193548383
1.7976931348623157E308,2.8125,0.7204301075268813
1.7976931348623157E308,2.82,0.7311827956989243
1.7976931348623157E308,2.8679245283018866,0.7419354838709673
1.7976931348623157E308,2.9375,0.7634408602150533
1.7976931348623157E308,2.9615384615384617,0.7741935483870963
1.7976931348623157E308,2.9791666666666665,0.7849462365591393
1.7976931348623157E308,3.0,0.7956989247311823
1.7976931348623157E308,3.0377358490566038,0.8064516129032253
1.7976931348623157E308,3.076923076923077,0.8172043010752683
1.7976931348623157E308,3.0961538461538463,0.8279569892473113
1.7976931348623157E308,3.1,0.8387096774193543
1.7976931348623157E308,3.1020408163265305,0.8494623655913973
1.7976931348623157E308,3.1132075471698113,0.8602150537634403
1.7976931348623157E308,3.1296296296296298,0.8709677419354833
1.7976931348623157E308,3.1372549019607843,0.8817204301075263
1.7976931348623157E308,3.1666666666666665,0.8924731182795693
1.7976931348623157E308,3.2244897959183674,0.9032258064516123
1.7976931348623157E308,3.2291666666666665,0.9139784946236553
1.7976931348623157E308,3.28,0.9247311827956983
1.7976931348623157E308,3.2857142857142856,0.9354838709677413
1.7976931348623157E308,3.3,0.9462365591397843
1.7976931348623157E308,3.32,0.9569892473118273
1.7976931348623157E308,3.3469387755102042,0.9677419354838703
1.7976931348623157E308,3.3541666666666665,0.9784946236559133
1.7976931348623157E308,3.5925925925925926,0.9892473118279563
1.7976931348623157E308,3.8958333333333335,1.0
